Normalized URL,Original URL,Language,Languages Using This URL,Total Occurrences
merlot.org/merlot/worldlanguages.htm,https://www.merlot.org/merlot/WorldLanguages.htm,italian,italian; spanish,2
merlot.org/merlot/worldlanguages.htm,https://www.merlot.org/merlot/WorldLanguages.htm,spanish,italian; spanish,2
busuu.com,https://www.busuu.com,italian,italian; swahili,2
busuu.com,https://www.busuu.com,swahili,italian; swahili,2
italki.com/en/teachers/portuguese,https://www.italki.com/en/teachers/portuguese,japanese,japanese; portuguese,2
italki.com/en/teachers/portuguese,https://www.italki.com/en/teachers/portuguese,portuguese,japanese; portuguese,2
preply.com/en/get-started?subject=portuguese&source=home_page,https://preply.com/en/get-started?subject=portuguese&source=HOME_PAGE,japanese,japanese; portuguese,2
preply.com/en/get-started?subject=portuguese&source=home_page,https://preply.com/en/get-started?subject=portuguese&source=HOME_PAGE,portuguese,japanese; portuguese,2
oq.gov.kz/en/p-learning,https://oq.gov.kz/en/p-learning,kazakh,kazakh; russian,2
oq.gov.kz/en/p-learning,https://oq.gov.kz/en/p-learning,russian,kazakh; russian,2
italki.com,https://www.italki.com/,swahili,swahili; wolof,2
italki.com,https://italki.com/,wolof,swahili; wolof,2
